CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,mes,anho,dia,nombre_mes
1138327,Female,Danielle Holden,WIVELISCOMBE,Somerset,Somerset,TA4 5NH,United Kingdom,Europe,1991-02-12,2,1991,Tuesday,February
1138396,Female,Isobel Hill,WOTTON,Mole Valley,Mole Valley,RH5 8YU,United Kingdom,Europe,1991-05-23,5,1991,Thursday,May
1138520,Female,Victoria Pratt,TORNAHAISH,Aberdeenshire,Aberdeenshire,AB36 6YJ,United Kingdom,Europe,1991-11-16,11,1991,Saturday,November
1138624,Female,Alice Lane,KENNACRAIG,Argyllshire,Argyllshire,PA29 7UU,United Kingdom,Europe,1993-02-10,2,1993,Wednesday,February
1138846,Female,Eva Peters,MILLTOWN OF EDINVILLIE,Moray,Moray,AB38 9GS,United Kingdom,Europe,1949-04-06,4,1949,Wednesday,April
1138976,Male,Luke Murray,LINSTEAD PARVA,Waveney,Waveney,IP19 8UG,United Kingdom,Europe,1990-02-04,2,1990,Sunday,February
1139001,Male,Dylan Owen,EVINGTON,Leicester,Leicester,LE2 1ZP,United Kingdom,Europe,1939-04-24,4,1939,Monday,April
1139005,Male,Harley Cameron,OAKENHEAD,Moray,Moray,IV31 7AQ,United Kingdom,Europe,1966-02-21,2,1966,Monday,February
1139101,Female,Matilda Riley,GLEADLESS,Sheffield,Sheffield,S12 8XL,United Kingdom,Europe,1981-06-12,6,1981,Friday,June
1139316,Male,Liam Evans,MILTON REGIS,Swale,Swale,ME10 6SH,United Kingdom,Europe,1980-05-29,5,1980,Thursday,May
1139356,Male,Charlie McCarthy,REDISHAM,Suffolk,Suffolk,NR34 9JF,United Kingdom,Europe,1968-09-15,9,1968,Sunday,September
1139726,Male,Zachary Butcher,WALTON,Llandrindod Wells,Llandrindod Wells,LD8 3TZ,United Kingdom,Europe,1980-01-05,1,1980,Saturday,January
1139887,Female,Alice Cross,ST IVES,New Forest,New Forest,BH24 1JP,United Kingdom,Europe,1944-08-27,8,1944,Sunday,August
1139944,Male,Cameron Griffiths,Newtown,Hampshire,Hampshire,PO17 9HT,United Kingdom,Europe,1938-01-10,1,1938,Monday,January
1140100,Female,Samantha Lyons,NORTH HARROW,Harrow,Harrow,HA2 0TN,United Kingdom,Europe,1948-01-16,1,1948,Friday,January
1140295,Male,Kyle Gilbert,SHUTLANGER,South Northamptonshire,South Northamptonshire,NN12 6EY,United Kingdom,Europe,1974-11-16,11,1974,Saturday,November
1140326,Male,Jordan Payne,LITTLE WOLFORD,Stratford-on-Avon,Stratford-on-Avon,CV36 5NU,United Kingdom,Europe,1982-05-14,5,1982,Friday,May
1140654,Female,Sienna Wood,LITTLE CHEVERELL,Kennet,Kennet,SN10 6ZH,United Kingdom,Europe,1982-05-20,5,1982,Thursday,May
1140712,Male,Finley Watkins,KINLOCH,Argyllshire,Argyllshire,PA34 3GX,United Kingdom,Europe,1963-03-21,3,1963,Thursday,March
1140731,Male,Ryan Berry,LOW HAYGARTH,South Lakeland,South Lakeland,LA10 8BF,United Kingdom,Europe,1988-03-13,3,1988,Sunday,March
1140779,Female,Georgina Wall,ACKLETON,Wolverhampton,Wolverhampton,WV6 6BH,United Kingdom,Europe,1938-11-01,11,1938,Tuesday,November
1140782,Male,Harrison Hardy,VARDRE,Swansea,Swansea,SA6 9DU,United Kingdom,Europe,1997-01-30,1,1997,Thursday,January
1140842,Male,Noah Dunn,NAVESTOCK,Havering,Havering,RM4 5TG,United Kingdom,Europe,1942-11-25,11,1942,Wednesday,November
1140927,Female,Molly Bartlett,SALTLEY,Birmingham,Birmingham,B8 6AH,United Kingdom,Europe,1971-09-14,9,1971,Tuesday,September
1141118,Female,Matilda Middleton,GUIST,Norfolk,Norfolk,NR20 5AS,United Kingdom,Europe,1975-02-08,2,1975,Saturday,February
1141402,Female,Amelia Saunders,WRESTLINGWORTH,Central Bedfordshire,Central Bedfordshire,SG19 0DG,United Kingdom,Europe,1975-02-19,2,1975,Wednesday,February
1141428,Female,Lily Russell,KNOCKHOLT,Bromley,Bromley,TN14 1DQ,United Kingdom,Europe,1957-07-29,7,1957,Monday,July
1141613,Female,Isobel Henderson,CRAWLEY DOWN,Crawley,Crawley,RH10 7LY,United Kingdom,Europe,2001-01-25,1,2001,Thursday,January
1141652,Female,Louise Kelly,CRAIGDALLIE,Perth and Kinross,Perth and Kinross,PH14 6ZB,United Kingdom,Europe,1991-03-29,3,1991,Friday,March
1141697,Male,Gabriel Howell,ERROGIE,Highland,Highland,IV1 9WL,United Kingdom,Europe,1944-11-19,11,1944,Sunday,November
1141723,Female,Elise Ford,PIPPACOTT,Exeter,Exeter,EX31 9AS,United Kingdom,Europe,1961-11-11,11,1961,Saturday,November
1141748,Male,Rhys Simmons,BERRY POMEROY,South Hams,South Hams,TQ9 8PP,United Kingdom,Europe,1993-05-25,5,1993,Tuesday,May
1141753,Male,Jude Dean,BONCATH,Pembrokeshire,Pembrokeshire,SA37 0NB,United Kingdom,Europe,1940-02-19,2,1940,Monday,February
1142474,Male,Harley Richards,DOLFACH,Powys,Powys,SY18 5AE,United Kingdom,Europe,1982-04-30,4,1982,Friday,April
1142741,Male,Jayden Alexander,MARTON,South Lakeland,South Lakeland,LA12 0EG,United Kingdom,Europe,1957-05-14,5,1957,Tuesday,May
1142863,Male,Jude Clayton,TREGELE,Anglesey,Anglesey,LL68 2SH,United Kingdom,Europe,1991-11-24,11,1991,Sunday,November
1142864,Male,Jake Coleman,NEWMILL,Scottish Borders,Scottish Borders,TD9 5LB,United Kingdom,Europe,1949-06-07,6,1949,Tuesday,June
1143082,Female,Francesca Bruce,SOUTH ELKINGTON,Lincoln,Lincoln,LN11 6HQ,United Kingdom,Europe,1989-09-15,9,1989,Friday,September
1143094,Female,Ruby Green,BOLDRE,New Forest,New Forest,SO41 2GF,United Kingdom,Europe,1980-12-02,12,1980,Tuesday,December
1143203,Male,Sam Murray,DOUGARIE,North Ayrshire,North Ayrshire,KA27 1GY,United Kingdom,Europe,1952-07-26,7,1952,Saturday,July
1143292,Male,Dominic Harding,BEYTON GREEN,St Edmundsbury,St Edmundsbury,IP30 8BZ,United Kingdom,Europe,1939-02-09,2,1939,Thursday,February
1143409,Male,James Gibbs,BARRASFORD,Northumberland,Northumberland,NE48 3PG,United Kingdom,Europe,1941-05-06,5,1941,Tuesday,May
1143470,Female,Georgia Andrews,BADDIDARACH,Highland,Highland,IV27 7BF,United Kingdom,Europe,1941-01-22,1,1941,Wednesday,January
1143508,Female,Emma Adams,VENN,South Hams,South Hams,TQ7 2JZ,United Kingdom,Europe,1980-01-01,1,1980,Tuesday,January
1143517,Male,Kian Williamson,DRUM,Kinross-Shire,Kinross-Shire,KY13 9PZ,United Kingdom,Europe,1989-08-15,8,1989,Tuesday,August
1143574,Female,Samantha Barnes,NEWBRIDGE,Oxford,Oxford,OX8 6UN,United Kingdom,Europe,1936-07-25,7,1936,Saturday,July
1143828,Male,Joel Miah,RYE HARBOUR,Rother,Rother,TN31 6YD,United Kingdom,Europe,1947-03-24,3,1947,Monday,March
1143865,Female,Charlotte Miah,STEANE,South Northamptonshire,South Northamptonshire,NN13 6RF,United Kingdom,Europe,1942-03-20,3,1942,Friday,March
1143894,Female,Zoe Jenkins,COLESHILL,Wiltshire,Wiltshire,SN6 4PD,United Kingdom,Europe,1945-01-15,1,1945,Monday,January
1144076,Female,Matilda Mitchell,GOFF'S OAK,Broxbourne,Broxbourne,EN7 4EG,United Kingdom,Europe,1982-02-11,2,1982,Thursday,February
1144095,Male,Declan Middleton,INSCH,Aberdeenshire,Aberdeenshire,AB52 0FB,United Kingdom,Europe,1954-04-17,4,1954,Saturday,April
1144172,Female,Laura Stephens,LYDNEY,Gloucester,Gloucester,GL15 2LR,United Kingdom,Europe,1999-06-21,6,1999,Monday,June
1144303,Male,Declan Rose,YTHSIE,Aberdeenshire,Aberdeenshire,AB41 1DR,United Kingdom,Europe,1964-05-11,5,1964,Monday,May
1144443,Female,Matilda Ingram,WITHINGTON,Hereford,Hereford,HR1 4HH,United Kingdom,Europe,1936-03-13,3,1936,Friday,March
1144584,Female,Rosie Randall,NEW ROW,Fylde,Fylde,PR3 6SE,United Kingdom,Europe,1965-01-11,1,1965,Monday,January
1144593,Male,Harley Fox,BOARHILLS,Fife,Fife,KY16 3HD,United Kingdom,Europe,1943-12-04,12,1943,Saturday,December
1144781,Female,Charlie Johnson,SWINHOPE,Lincoln,Lincoln,LN3 8EP,United Kingdom,Europe,1958-07-06,7,1958,Sunday,July
1145044,Male,Kian James,RAMSEY ST MARY'S,Peterborough,Peterborough,PE17 3RA,United Kingdom,Europe,1940-07-25,7,1940,Thursday,July
1145093,Female,Tilly Collier,ILKESTON,Erewash,Erewash,DE7 3TG,United Kingdom,Europe,1964-01-26,1,1964,Sunday,January
1145201,Male,Jayden Charlton,ARDINGTON,Vale of White Horse,Vale of White Horse,OX12 8XL,United Kingdom,Europe,1979-02-15,2,1979,Thursday,February
1145581,Female,Imogen Johnston,WATERSIDE,Aberdeenshire,Aberdeenshire,AB41 5GR,United Kingdom,Europe,1960-06-07,6,1960,Tuesday,June
1145760,Male,Nathan Walsh,THONG,Gravesham,Gravesham,DA12 8HW,United Kingdom,Europe,1991-10-02,10,1991,Wednesday,October
1145984,Female,Rosie Cartwright,BREASCLEIT,Comhairle nan Eilean Siar,Comhairle nan Eilean Siar,HS2 8RT,United Kingdom,Europe,1996-09-25,9,1996,Wednesday,September
1146045,Female,Caitlin Potts,WEST WILLIAMSTON,Pembrokeshire,Pembrokeshire,SA68 7JG,United Kingdom,Europe,1944-08-01,8,1944,Tuesday,August
1146054,Female,Eva Burgess,PLOXGREEN,Shropshire,Shropshire,SY5 2QH,United Kingdom,Europe,1935-05-31,5,1935,Friday,May
1146089,Male,Owen Simpson,AMPNEY CRUCIS,Cotswold,Cotswold,GL7 8WW,United Kingdom,Europe,1957-05-26,5,1957,Sunday,May
1146124,Male,Sam Bull,BROCKTON,Shropshire,Shropshire,SY7 7YD,United Kingdom,Europe,1949-08-27,8,1949,Saturday,August
1146241,Male,Owen Wilkins,AULTMORE,Moray,Moray,AB55 2AS,United Kingdom,Europe,1959-04-13,4,1959,Monday,April
1146324,Male,Louie Thomas,GRINDLE,Shropshire,Shropshire,TF11 1XA,United Kingdom,Europe,1958-06-17,6,1958,Tuesday,June
1146329,Female,Tegan Hopkins,KNAPHILL,Woking,Woking,GU21 2JQ,United Kingdom,Europe,1979-07-23,7,1979,Monday,July
1146653,Female,Katherine Sanders,SLACK,Aberdeenshire,Aberdeenshire,AB52 8DE,United Kingdom,Europe,1965-10-10,10,1965,Sunday,October
1146936,Male,Christopher Armstrong,BRENCHLEY,Maidstone,Maidstone,TN12 3XY,United Kingdom,Europe,1958-02-27,2,1958,Thursday,February
1147113,Male,Ewan Kay,WEST KEAL,East Lindsey,East Lindsey,PE23 4LY,United Kingdom,Europe,1993-04-08,4,1993,Thursday,April
1147136,Male,Harrison Coleman,STANTON,St Edmundsbury,St Edmundsbury,IP31 0JQ,United Kingdom,Europe,1935-11-29,11,1935,Friday,November
1147157,Male,Harley Parkes,WYCK RISSINGTON,Tewkesbury,Tewkesbury,GL54 3BE,United Kingdom,Europe,1978-07-16,7,1978,Sunday,July
1147272,Male,Louie Kerr,SHIELHILL,Angus,Angus,DD8 8BF,United Kingdom,Europe,1997-09-17,9,1997,Wednesday,September
1147474,Male,Finley Marsh,ASPATRIA,Carlisle,Carlisle,CA5 5RY,United Kingdom,Europe,1963-01-27,1,1963,Sunday,January
1147519,Male,Harley White,GEDGRAVE HALL,Suffolk Coastal,Suffolk Coastal,IP12 8YT,United Kingdom,Europe,1945-01-13,1,1945,Saturday,January
1147621,Female,Alice Hill,OUTLANDS,Staffordshire,Staffordshire,ST20 7NZ,United Kingdom,Europe,1964-06-08,6,1964,Monday,June
1147749,Male,Finlay Pugh,BRIERLEY,Hereford,Hereford,HR6 7XE,United Kingdom,Europe,1984-05-01,5,1984,Tuesday,May
1148016,Male,Spencer Preston,DRUID,Conwy,Conwy,LL21 1DP,United Kingdom,Europe,1962-06-06,6,1962,Wednesday,June
1148022,Female,Alexandra Singh,SWANTON MORLEY,Norfolk,Norfolk,NR20 5FY,United Kingdom,Europe,1962-04-11,4,1962,Wednesday,April
1148064,Female,Laura Gallagher,LITTLE SMEATON,Wakefield,Wakefield,WF8 3AD,United Kingdom,Europe,1946-02-10,2,1946,Sunday,February
1148222,Female,Scarlett Carpenter,LLANVAIR-DISCOED,Newport,Newport,NP6 1TF,United Kingdom,Europe,1974-07-26,7,1974,Friday,July
1148651,Male,Lewis Donnelly,ORPHIR,Orkney Islands,Orkney Islands,KW17 3QT,United Kingdom,Europe,1995-09-24,9,1995,Sunday,September
1148699,Female,Alicia Bishop,ASTON,Stevenage,Stevenage,SG2 2DG,United Kingdom,Europe,1968-12-26,12,1968,Thursday,December
1148931,Male,Edward Daly,CHARMOUTH,West Dorset,West Dorset,DT6 9XU,United Kingdom,Europe,1948-02-13,2,1948,Friday,February
1148932,Female,Lucy Bishop,SELLACK,Hereford,Hereford,HR9 3YD,United Kingdom,Europe,1966-07-24,7,1966,Sunday,July
1149206,Male,Lucas Rees,NORTON HAWKFIELD,Bristol,Bristol,BS18 8ZH,United Kingdom,Europe,1981-02-16,2,1981,Monday,February
1149244,Female,Madeleine Dawson,EDDLEWOOD,South Lanarkshire,South Lanarkshire,ML3 8NB,United Kingdom,Europe,1980-05-27,5,1980,Tuesday,May
1149286,Male,Evan Hill,GORSEDD,Flintshire,Flintshire,CH8 2AL,United Kingdom,Europe,1958-05-02,5,1958,Friday,May
1149288,Female,Georgia Duncan,SEVEN SISTERS,Neath Port Talbot,Neath Port Talbot,SA10 4YJ,United Kingdom,Europe,1980-10-07,10,1980,Tuesday,October
1149875,Female,Melissa Whitehead,RODWAY,Somerset,Somerset,TA5 1WY,United Kingdom,Europe,1950-01-18,1,1950,Wednesday,January
1149998,Female,Eve Bibi,POLWARTH,Scottish Borders,Scottish Borders,TD10 6SP,United Kingdom,Europe,1998-05-18,5,1998,Monday,May
1150012,Male,Harrison North,KIRKNEWTON,Northumberland,Northumberland,NE71 0BE,United Kingdom,Europe,1945-07-07,7,1945,Saturday,July
1150148,Male,Spencer Sheppard,STRONE,Falkirk,Falkirk,FK17 5TQ,United Kingdom,Europe,1958-09-10,9,1958,Wednesday,September
1150193,Male,Anthony Turner,TRECWN,Pembrokeshire,Pembrokeshire,SA62 5TZ,United Kingdom,Europe,1954-03-10,3,1954,Wednesday,March
1150320,Female,Lilly Morris,BLAKESLEY,South Northamptonshire,South Northamptonshire,NN12 0GQ,United Kingdom,Europe,1979-10-22,10,1979,Monday,October
1150424,Male,Kian Sims,HALSTEAD,Braintree,Braintree,CO9 2HN,United Kingdom,Europe,1972-10-05,10,1972,Thursday,October
1150993,Female,Bethany May,LISTON,Babergh,Babergh,CO10 1AF,United Kingdom,Europe,1960-08-04,8,1960,Thursday,August
1151037,Female,Sofia Skinner,LOSTWITHIEL,Cornwall,Cornwall,PL22 9JR,United Kingdom,Europe,1996-04-18,4,1996,Thursday,April
1151103,Male,Ewan Jennings,WEST KNAPTON,North Yorkshire,North Yorkshire,YO17 8JA,United Kingdom,Europe,1951-06-30,6,1951,Saturday,June
1151122,Female,Mollie Rhodes,HORNING,Norfolk,Norfolk,NR12 3WX,United Kingdom,Europe,1970-05-20,5,1970,Wednesday,May
1151559,Female,Abigail Gibson,WELSH END,Shropshire,Shropshire,SY13 9ET,United Kingdom,Europe,1989-07-05,7,1989,Wednesday,July
1151616,Male,Logan Brennan,STOKE GABRIEL,South Hams,South Hams,TQ9 6TD,United Kingdom,Europe,1960-02-04,2,1960,Thursday,February
1151790,Female,Melissa Kent,STRATFORD TONY,Wiltshire,Wiltshire,SP5 2JT,United Kingdom,Europe,1939-06-05,6,1939,Monday,June
1151806,Male,Ellis Porter,AUCHINLECK,East Ayrshire,East Ayrshire,KA18 0ZG,United Kingdom,Europe,1972-11-26,11,1972,Sunday,November
1152038,Male,Nicholas Newman,LILBURN TOWER,Northumberland,Northumberland,NE66 2RY,United Kingdom,Europe,1959-03-19,3,1959,Thursday,March
1152079,Male,Nathan John,THE CRONK,Isle of Man,Isle of Man,IM7 8XT,United Kingdom,Europe,1975-05-04,5,1975,Sunday,May
1152244,Male,Charlie Foster,WALCOTE,Leicester,Leicester,LE17 0EH,United Kingdom,Europe,1971-12-07,12,1971,Tuesday,December
1152366,Male,Daniel Barber,DALMARY,Falkirk,Falkirk,FK8 3XU,United Kingdom,Europe,1969-01-22,1,1969,Wednesday,January
1152446,Male,Henry Martin,KINGSWOOD,Stroud,Stroud,GL12 8ZG,United Kingdom,Europe,1990-09-27,9,1990,Thursday,September
1152536,Female,Madeleine Lambert,CORNHILL,Aberdeenshire,Aberdeenshire,AB45 9NB,United Kingdom,Europe,1993-09-14,9,1993,Tuesday,September
1152849,Male,Kyle Lambert,ALLINGTON,Wiltshire,Wiltshire,SP4 5FP,United Kingdom,Europe,1970-08-31,8,1970,Monday,August
1152914,Male,Kian Collins,INVERARDOCH MAINS,Falkirk,Falkirk,FK15 4XB,United Kingdom,Europe,1963-03-24,3,1963,Sunday,March
1153028,Female,Rosie Baxter,CRESSWELL,Staffordshire,Staffordshire,ST11 8PD,United Kingdom,Europe,1968-05-12,5,1968,Sunday,May
1153522,Female,Isabella Morgan,CAENBY CORNER,West Lindsey,West Lindsey,LN2 2YL,United Kingdom,Europe,1996-01-25,1,1996,Thursday,January
1153661,Female,Lola Storey,COOMBE,Teignbridge,Teignbridge,EX6 6UR,United Kingdom,Europe,1953-01-18,1,1953,Sunday,January
1154232,Male,John Coates,GELLILYDAN,Gwynedd,Gwynedd,LL41 9PN,United Kingdom,Europe,1996-01-30,1,1996,Tuesday,January
1154367,Male,Dominic Wong,FOXUP,Craven,Craven,BD23 5XG,United Kingdom,Europe,1978-02-08,2,1978,Wednesday,February
1154631,Male,Charlie Shah,HIGHLAWS,Carlisle,Carlisle,CA5 5DW,United Kingdom,Europe,1981-05-21,5,1981,Thursday,May
1155125,Male,Aaron Tyler,CHILLINGTON,South Hams,South Hams,TQ7 9NR,United Kingdom,Europe,1978-04-04,4,1978,Tuesday,April
1155341,Female,Millie Brown,SCOLTON,Pembrokeshire,Pembrokeshire,SA62 1GL,United Kingdom,Europe,1999-11-24,11,1999,Wednesday,November
1155665,Male,Spencer Walters,JAYES PARK,Mole Valley,Mole Valley,RH5 9UB,United Kingdom,Europe,1967-07-27,7,1967,Thursday,July
1155899,Female,Poppy Bailey,LECK-HAMPTON,Tewkesbury,Tewkesbury,GL53 8FG,United Kingdom,Europe,1954-06-07,6,1954,Monday,June
1155920,Male,Benjamin Herbert,LLANGELER,Ceredigion,Ceredigion,SA44 6ZB,United Kingdom,Europe,1970-03-27,3,1970,Friday,March
1156077,Female,Sofia Rhodes,MUTTERTON,Exeter,Exeter,EX15 7LS,United Kingdom,Europe,1959-10-24,10,1959,Saturday,October
1156456,Male,James Fitzgerald,WRANGLE,Boston,Boston,PE22 2BB,United Kingdom,Europe,1983-04-15,4,1983,Friday,April
1156460,Female,Lilly Chamberlain,LITTLE BERKHAMSTED,East Hertfordshire,East Hertfordshire,SG13 0AA,United Kingdom,Europe,1993-09-02,9,1993,Thursday,September
1156462,Male,Freddie Riley,MILTON OF CAMPSIE,North Lanarkshire,North Lanarkshire,G65 6ZL,United Kingdom,Europe,1962-11-07,11,1962,Wednesday,November
1156489,Male,Bailey Harris,CROMHALL COMMON,Stroud,Stroud,GL12 2XD,United Kingdom,Europe,1992-01-07,1,1992,Tuesday,January
1156654,Female,Hannah Lee,RHOS-Y-BRWYNER,Cheshire West and Chester,Cheshire West and Chester,CH4 8ZQ,United Kingdom,Europe,1945-06-08,6,1945,Friday,June
1156834,Female,Evie McCarthy,LINTON,South Derbyshire,South Derbyshire,DE12 8PT,United Kingdom,Europe,1946-12-30,12,1946,Monday,December
1156927,Female,Sienna Bartlett,FIVE ASH DOWN,Wealden,Wealden,TN22 9GS,United Kingdom,Europe,1935-10-11,10,1935,Friday,October
1157028,Female,Jasmine Norton,COUNTISBURY,Exeter,Exeter,EX35 7BR,United Kingdom,Europe,1996-01-04,1,1996,Thursday,January
1157063,Female,Laura George,LLANISHEN,Cardiff,Cardiff,CF4 4FF,United Kingdom,Europe,1947-09-27,9,1947,Saturday,September
1157094,Male,William O'Brien,ALVERSTONE,Isle of Wight,Isle of Wight,PO36 8DW,United Kingdom,Europe,1965-11-14,11,1965,Sunday,November
1157256,Female,Aimee Dyer,DOWNEND,Bristol,Bristol,BS16 9XT,United Kingdom,Europe,1953-01-06,1,1953,Tuesday,January
1157316,Female,Cerys Wood,MICKFIELD,Mid Suffolk,Mid Suffolk,IP14 4AS,United Kingdom,Europe,1946-04-25,4,1946,Thursday,April
1157347,Male,Joe Newton,POOLE KEYNES,Cotswold,Cotswold,GL7 0ZB,United Kingdom,Europe,1961-11-28,11,1961,Tuesday,November
1157349,Female,Eve Read,SPROUSTON,Scottish Borders,Scottish Borders,TD5 6ZR,United Kingdom,Europe,1974-03-21,3,1974,Thursday,March
1157497,Male,Liam Barnett,SMUG OAK,St Albans,St Albans,AL2 7RR,United Kingdom,Europe,1949-01-31,1,1949,Monday,January
1157799,Female,Melissa Bibi,NORTH STAINLEY,Ripon,Ripon,HG4 5NP,United Kingdom,Europe,1993-01-26,1,1993,Tuesday,January
1157976,Female,Zoe Sinclair,SPELSBURY,West Oxfordshire,West Oxfordshire,OX7 5WP,United Kingdom,Europe,1964-01-08,1,1964,Wednesday,January
1158051,Female,Isobel Bond,BRECKONSIDE,Dumfriesshire,Dumfriesshire,DG3 7PS,United Kingdom,Europe,1962-08-18,8,1962,Saturday,August
1158204,Male,Jonathan Blake,LITTLE WALDINGFIELD,Babergh,Babergh,CO10 9DG,United Kingdom,Europe,1969-06-01,6,1969,Sunday,June
1158399,Male,Oscar Kent,ARBORFIELD CROSS,Berkshire,Berkshire,RG2 6AJ,United Kingdom,Europe,1949-09-28,9,1949,Wednesday,September
1158660,Female,Jade Patel,BRIDGE OF WALLS,Shetland,Shetland,ZE2 7WS,United Kingdom,Europe,1998-03-04,3,1998,Wednesday,March
1158843,Male,Jack Kay,WEST LAMBROOK,Somerset,Somerset,TA13 4PY,United Kingdom,Europe,1936-10-21,10,1936,Wednesday,October
1159180,Male,Owen Charlton,GLEANN THOLASTAIDH,Comhairle nan Eilean Siar,Comhairle nan Eilean Siar,HS2 6NQ,United Kingdom,Europe,1994-03-13,3,1994,Sunday,March
1159429,Male,Toby Burton,London,Hackney,Hackney,E9 7AS,United Kingdom,Europe,1956-02-29,2,1956,Wednesday,February
1159485,Male,Ethan Crawford,TREWILYM,Pembrokeshire,Pembrokeshire,SA41 4QD,United Kingdom,Europe,1940-04-04,4,1940,Thursday,April
1160065,Female,Jodie Stanley,EVERSHOT,West Dorset,West Dorset,DT2 7XJ,United Kingdom,Europe,1957-07-30,7,1957,Tuesday,July
1160349,Female,Jessica Bates,EAST VILLAGE,Mid Devon,Mid Devon,EX17 8BB,United Kingdom,Europe,1936-02-12,2,1936,Wednesday,February
1160570,Female,Molly Akhtar,AIKERNESS,Orkney Islands,Orkney Islands,KW17 0AX,United Kingdom,Europe,1937-12-02,12,1937,Thursday,December
1160610,Male,Oliver Barton,LONGPARISH,Test Valley,Test Valley,SP11 6QR,United Kingdom,Europe,1943-05-30,5,1943,Sunday,May
1160653,Female,Melissa Hale,PETTON,Mid Devon,Mid Devon,EX16 0HX,United Kingdom,Europe,1992-09-02,9,1992,Wednesday,September
1160758,Female,Abigail Myers,WITTON GILBERT,County Durham,County Durham,DH7 6BG,United Kingdom,Europe,2002-01-12,1,2002,Saturday,January
1161124,Male,Sebastian Black,ARDINAMAR,Argyllshire,Argyllshire,PA34 5XP,United Kingdom,Europe,1978-11-04,11,1978,Saturday,November
1161130,Male,Leo Butler,BOULSTON,Pembrokeshire,Pembrokeshire,SA62 8HD,United Kingdom,Europe,1990-04-14,4,1990,Saturday,April
1161188,Female,Jessica Bryant,STUCKBEG,Argyllshire,Argyllshire,PA24 6GU,United Kingdom,Europe,1960-06-27,6,1960,Monday,June
1161409,Male,Gabriel Myers,KILLIEHUNTLY,Highland,Highland,PH21 9HU,United Kingdom,Europe,1992-10-31,10,1992,Saturday,October
1161581,Male,Dylan James,MEDMENHAM,South Buckinghamshire,South Buckinghamshire,SL7 0AY,United Kingdom,Europe,1959-04-16,4,1959,Thursday,April
1161615,Male,Dominic Sykes,LOWER END,Daventry,Daventry,NN7 1LG,United Kingdom,Europe,1980-04-19,4,1980,Saturday,April
1161825,Male,Matthew Barlow,CAMBLESFORTH,York,York,YO8 4DH,United Kingdom,Europe,1943-09-23,9,1943,Thursday,September
1162297,Male,Declan Charlton,ARCHDEACON NEWTON,Darlington,Darlington,DL2 9HD,United Kingdom,Europe,1958-11-18,11,1958,Tuesday,November
1162408,Male,Ryan Leonard,CORNSAY COLLIERY,County Durham,County Durham,DH7 7ZZ,United Kingdom,Europe,1952-03-31,3,1952,Monday,March
1162503,Male,Declan Roberts,HORRABRIDGE,West Devon,West Devon,PL20 1HY,United Kingdom,Europe,1961-05-18,5,1961,Thursday,May
1162807,Male,Callum Bates,TREGEARE,Cornwall,Cornwall,PL15 9NS,United Kingdom,Europe,1989-10-07,10,1989,Saturday,October
1162853,Female,Georgia Hill,TANGY,Argyllshire,Argyllshire,PA28 3FB,United Kingdom,Europe,1948-03-13,3,1948,Saturday,March
1162946,Male,John Greenwood,LINCHMERE,Waverley,Waverley,GU27 3XY,United Kingdom,Europe,2001-05-16,5,2001,Wednesday,May
